int_rate,sub_grade,home_ownership,revol_util,addr_state,inq_last_6mths,dti,term_months,int_rate_shap,sub_grade_shap,home_ownership_shap,revol_util_shap,addr_state_shap,inq_last_6mths_shap,dti_shap,term_months_shap
7.26,A4,RENT,44.2,CA,0.0,13.94,36,-0.017682621,0.00076320965,-0.0065846574,-0.000488414,-0.0036252604,0.004638119,0.0077388706,-0.003183328
13.99,C4,RENT,69.3,WI,0.0,23.32,60,-0.014397278,0.0039156554,-0.009563709,0.00787784,0.009852012,0.0077249235,-0.003415288,0.009669889
13.53,B5,RENT,74.9,TX,1.0,26.67,36,0.012469752,0.01520788,-0.008654589,0.007625843,0.0023011798,-0.005080888,-0.009000461,-0.0035414181
14.49,C4,RENT,58.8,CA,0.0,21.65,36,-0.0039360235,0.0046773967,-0.013098908,0.0050131236,-0.0108972555,0.009247322,-0.0055837026,-0.004745687
11.99,B3,MORTGAGE,54.7,NJ,0.0,16.2,36,0.004376299,0.025528595,0.0064735594,0.0012678197,-0.0054015797,0.0063324897,0.0024120528,-0.0030773736
9.49,B2,MORTGAGE,46.8,GA,1.0,16.78,36,-0.014636016,0.007556043,0.0059915627,-0.00048028384,0.0092935935,-0.003104796,0.0010299638,-0.0027770544
11.44,B4,MORTGAGE,69.8,CA,0.0,32.11,36,-0.008446795,0.016559009,0.0113329785,0.009926187,-0.009058415,0.0037702,-0.0074765147,-0.0034948206
17.76,D1,MORTGAGE,60.9,IL,3.0,18.34,60,0.03763562,0.011431489,0.013204368,0.009693281,0.02855286,-0.026441086,-0.0017750198,0.020235969
6.99,A2,OWN,13.1,IL,0.0,22.83,36,-0.017865788,-0.00074538897,0.0018008691,-0.013774248,0.011323552,0.0067931423,-0.0031632741,-0.0040324754
11.49,B5,MORTGAGE,29.2,OH,0.0,26.4,36,-0.009112892,0.0042362255,0.009304204,-0.006484195,0.0026918964,0.0071107475,-0.0071046767,-0.0033818313
14.46,C4,RENT,73.7,NV,0.0,18.64,36,-0.003554304,0.00931078,-0.008289722,0.0080003515,-0.016560394,0.008930409,-0.0020502813,-0.0035787818
8.24,B1,MORTGAGE,81.6,KY,0.0,19.82,36,-0.023180889,0.007457507,0.004478446,0.00834553,0.00031802268,0.005627066,-0.00088736287,-0.0057680216
7.91,A5,RENT,73.8,HI,0.0,12.17,36,-0.020340644,0.0037180297,-0.0051281606,0.0075958967,0.0059387344,0.0069508064,0.006664173,-0.005066712
6.89,A3,MORTGAGE,66.0,MI,0.0,8.98,36,-0.023633497,-0.0029722427,0.0045674257,0.004271335,0.003393773,0.0033931653,0.0059804036,-0.0061515532
14.65,C5,MORTGAGE,91.6,FL,0.0,23.48,60,-0.0052367086,-0.0056064646,0.013341776,0.014436656,0.0031149446,0.007915425,-0.005125895,0.018965421
11.47,B5,RENT,58.2,CO,1.0,9.34,36,-0.00901585,0.0080226045,-0.0070926263,0.0035297584,0.008098565,-0.0029172848,0.012292936,-0.0021594947
14.49,C4,RENT,79.7,NY,1.0,13.74,36,-0.0018268147,0.009640315,-0.0121191,0.0074183745,0.0080195265,-0.0050352695,0.0049421447,-0.003573261
7.21,A3,RENT,40.8,NJ,1.0,22.93,36,-0.015027079,0.0064678653,-0.0072891875,-0.0032712028,-0.0040615723,-0.0029960051,-0.0055457866,-0.0014104843
10.99,B4,RENT,89.7,NY,0.0,7.6,36,-0.0049578506,0.009177422,-0.0039569368,0.008387141,-0.0008599765,0.007395079,0.008441006,-0.0026604848
12.99,B4,RENT,73.9,FL,0.0,16.3,60,0.011708781,0.015576407,-0.01554793,0.009649141,-0.017099459,0.010878222,0.0040182443,0.01086256
8.49,A5,MORTGAGE,79.2,IL,0.0,20.7,36,-0.024912307,-0.0023872957,0.005134751,0.005070605,0.010938616,0.0080290055,-0.00090148125,-0.004923491
11.49,B5,MORTGAGE,72.4,FL,1.0,20.04,36,-0.013721669,0.006983616,0.0078099947,0.0062537794,-0.0064617163,-0.002584488,-0.0021211326,-0.00482369
17.86,D5,MORTGAGE,41.9,CA,1.0,24.2,36,-0.0096466495,-0.017065732,0.013169237,-0.0043489668,0.00088781817,-0.006427549,-0.008771034,-0.0019334961
10.42,B3,RENT,74.2,NM,0.0,17.24,36,-0.044034675,0.0064260857,-0.0044922275,0.005577618,-0.0032609147,0.005578959,0.00043837924,-0.004178276
12.39,C1,MORTGAGE,68.7,CA,0.0,15.29,36,-0.0045859492,0.0073399018,0.0072154896,0.010214671,-0.0056550833,0.0058544413,0.0042667347,-0.0070800185
8.9,A5,RENT,32.1,CA,0.0,18.03,36,-0.0073718308,0.0072956425,-0.0077149896,-0.009121077,-0.004359287,0.005791192,0.0005735902,-0.001693147
24.74,E3,MORTGAGE,98.7,TX,0.0,26.69,36,0.013010964,0.011982785,0.009670807,0.00861711,-0.0017873943,0.0072251125,-0.0077568293,-0.010179926
8.67,B1,RENT,70.3,NY,0.0,5.12,36,-0.018355206,0.004891706,-0.0058935382,0.005532496,-0.0029366058,0.0049780016,0.010852189,-0.0034421664
12.49,B5,RENT,79.4,NY,1.0,16.47,36,-0.0010806567,0.007630351,-0.008380287,0.0050964607,-0.010148271,-0.0046215043,0.0031412914,-0.0035382172
10.64,B2,RENT,66.6,CA,0.0,25.47,36,-0.0041360883,0.017067568,-0.008028531,0.0069939317,-0.0073308065,0.008010951,-0.007456473,-0.0025607785
12.99,C2,MORTGAGE,38.5,CT,0.0,23.18,36,-0.0017534064,0.0037158593,0.007994898,-0.007051796,0.008198546,0.005306884,-0.0041340487,-0.0035799502
16.29,C4,RENT,65.9,NY,0.0,25.51,36,0.0240371,0.02244367,-0.014321128,0.00614889,-0.0048798462,0.0051241596,-0.015085529,-0.0032751702
10.49,B2,MORTGAGE,31.3,MO,0.0,28.08,36,-0.0064845057,0.016620155,0.008211105,-0.004482414,0.0066755326,0.005186316,-0.0067874426,-0.003060464
18.84,E2,OWN,72.4,FL,0.0,30.67,60,0.02631528,-0.02507345,-0.0040171114,0.0064122817,-0.003344922,0.007236606,-0.02211626,0.01135976
16.29,D2,RENT,85.5,MN,2.0,10.8,60,0.0056265946,0.0038992013,-0.016291864,0.017833814,0.0022461547,-0.02122511,0.010367953,0.01579523
12.74,C1,RENT,23.8,AZ,0.0,16.89,36,-0.011182683,0.0032128391,-0.0071128774,-0.007700042,-0.0032744552,0.0056138793,0.0023760642,-0.0020726486
13.67,C3,RENT,27.9,AZ,0.0,20.75,36,-0.008881162,0.007938696,-0.014009924,-0.010525906,-0.004807276,0.0045575476,-0.0057996204,-0.0018784929
11.49,B5,RENT,24.5,UT,0.0,6.96,36,-0.009781747,0.0074506877,-0.007081269,-0.009368016,-0.0028421527,0.007585212,0.0074928147,-0.003949812
11.53,B5,MORTGAGE,98.0,KY,0.0,8.88,36,-0.008031071,0.0064570354,0.0058274926,0.0018377546,0.0035904557,0.0047678063,0.0076581547,-0.0062735523
11.67,B4,MORTGAGE,63.8,OH,1.0,8.29,36,0.0010453861,0.014606296,0.008204691,0.008358988,0.004610898,-0.0031193658,0.007174857,-0.004190026
12.99,C2,OWN,98.5,CA,1.0,12.08,36,-0.005418069,0.006202658,-0.0020832971,-0.0075426474,-0.011435451,-0.007883568,0.0072001326,-0.0049425787
17.57,D4,RENT,48.9,NY,1.0,15.67,60,-0.008572648,0.004115697,-0.012931245,-0.003308819,-0.001952878,-0.003882384,0.0063672652,0.010098906
17.76,D1,OWN,89.7,CA,3.0,32.05,60,0.048709035,0.026527591,-0.004135587,0.020664094,-0.010565554,-0.02850673,-0.020489212,0.020043626
8.39,B1,OWN,17.8,GA,0.0,17.91,36,-0.021720182,0.0017635999,0.00017213922,-0.009376342,0.012086381,0.0044962442,0.00084051973,-0.00294296
6.99,A2,RENT,36.6,IL,0.0,19.82,36,-0.015672807,-0.0015743468,-0.005762161,-0.0045928783,0.00881197,0.005437604,-0.0022840025,-0.0031349615
13.68,C1,RENT,29.1,VA,1.0,23.53,60,0.007168739,0.018515032,-0.009302948,-0.0107060205,-0.009566479,-0.007408034,-0.008631044,0.0042432174
14.65,C5,MORTGAGE,84.1,AL,0.0,15.84,60,-0.001868542,-0.00019000043,0.010623258,0.01160519,-0.019065024,0.0051736874,0.0032331112,0.02322082
7.26,A4,OWN,12.1,FL,2.0,2.36,36,-0.018814357,0.0067542824,-0.00064651883,-0.011835259,-0.0073743598,-0.013884305,0.0072149397,-0.0027943829
7.62,A3,MORTGAGE,31.2,HI,0.0,18.09,36,-0.009330106,0.0045551145,0.0062887967,-0.008353347,0.0011325462,0.005386896,0.0007539208,-0.005519927
12.99,B4,MORTGAGE,73.9,CA,2.0,25.99,36,0.014202243,0.020018458,0.010971744,0.00497146,-0.00671668,-0.013264249,-0.0114411535,-0.0032381432
12.99,C2,RENT,74.5,MD,0.0,30.3,60,-0.0068333456,0.0032946768,-0.018089151,0.005730455,-0.011797078,0.0072020385,-0.032068536,0.007906236
15.99,D2,MORTGAGE,73.2,IL,0.0,20.54,36,0.0041342187,0.013899122,0.006500805,0.0133499615,0.023828411,0.008040764,-0.0013118236,-0.0066680135
14.09,B5,RENT,80.0,AK,0.0,31.56,36,0.019785805,0.019671151,-0.009722261,0.010589266,0.006823046,0.0061393664,-0.011971776,-0.0031227637
12.69,C2,RENT,80.0,CA,1.0,31.8,36,-0.010915602,0.002610699,-0.012125036,0.010639159,-0.011584172,-0.005240248,-0.013476134,0.0003157794
13.67,C3,RENT,80.9,CA,1.0,17.15,36,-0.009573321,0.013664959,-0.012811615,0.0112668555,-0.008535706,-0.0067765648,0.0018189645,-0.004892873
17.27,C5,RENT,59.5,MD,2.0,14.07,36,0.035982918,0.009116994,-0.0043118848,0.008860361,0.0019447183,-0.010201231,0.009101523,-0.0027883209
12.59,C2,RENT,84.9,MN,1.0,13.2,36,-0.019376269,0.0025587452,-0.005235378,0.0066498443,-0.011091495,-0.0042721853,0.007244755,-0.0027214622
15.61,D1,RENT,8.9,CO,1.0,24.1,60,0.000845579,-0.0037234288,-0.02177009,-0.02509014,0.012569797,-0.006257125,-0.009207591,0.016618757
9.99,B3,MORTGAGE,31.2,GA,0.0,18.06,36,-0.015426564,0.007669558,0.0046708784,-0.0070687993,0.007954379,0.0062174215,-0.0006597282,-0.0045194067
11.49,B5,RENT,71.0,CA,0.0,23.89,36,-0.011101007,0.006626117,-0.007703606,0.0054046954,-0.008325649,0.0071892687,-0.008939062,-0.0028198485
17.09,D1,RENT,85.9,MA,0.0,31.28,36,-0.06295333,-0.0060563507,-0.00911055,0.013530342,-0.013317702,0.010864604,-0.008599708,-0.004440759
17.1,C5,RENT,55.7,GA,1.0,19.55,36,0.04156216,0.016001062,-0.009474628,0.0044105602,0.022224365,-0.0025016372,-0.0031178968,-0.004477224
17.14,D4,MORTGAGE,28.4,OH,1.0,29.91,36,-0.010335707,0.009472394,0.013494849,-0.013578281,-0.0027449743,-0.0045464337,-0.010659464,-0.005301268
8.9,A5,RENT,88.8,IL,0.0,10.79,36,-0.017102586,0.0036073225,-0.004048718,0.011701337,0.010879976,0.0046300497,0.008466222,-0.00570834
13.98,C3,MORTGAGE,20.2,MI,0.0,26.75,60,-0.0054437798,0.02050914,0.016582746,-0.015400412,0.004765831,0.0074023535,-0.009206979,0.01376371
19.99,D5,MORTGAGE,95.5,NY,1.0,33.48,36,0.020390337,0.0063002934,0.012043031,0.026496904,-0.0076401173,-0.006510324,-0.015189272,-0.0062736915
11.99,B3,MORTGAGE,61.2,IL,1.0,11.38,36,0.0008391538,0.023045558,0.008252182,0.0053863768,0.01140789,-0.002403329,0.008525065,-0.006081404
14.09,B5,RENT,59.7,AR,0.0,29.8,36,0.013969298,0.02326944,-0.008585795,0.0036606342,-0.007983367,0.006861475,-0.01698197,-0.0013674139
9.17,B2,RENT,76.3,MA,1.0,22.48,36,-0.016161563,0.012178457,-0.007426636,0.008024932,0.0004588793,-0.0053764586,-0.0049812593,-0.0034493175
10.42,B3,RENT,6.7,IL,2.0,8.05,36,-0.03189373,0.012362162,-0.0092249755,-0.012305984,0.017101903,-0.013836119,0.0056016003,-0.0024555114
9.44,B1,MORTGAGE,68.2,TX,0.0,23.24,36,-0.037560474,0.0005695551,0.0052727964,0.0045554196,0.0036282307,0.003201355,-0.0023411696,-0.004360468
7.26,A4,MORTGAGE,63.1,NC,0.0,10.22,36,-0.02237611,0.00044572516,0.0048761666,0.0057269996,0.00041094315,0.0026592626,0.0052990383,-0.0069125304
9.93,B2,MORTGAGE,75.2,WA,0.0,18.82,36,-0.03613108,0.008581197,0.0057717287,0.0067827124,0.015413383,0.0032518005,-0.0013463781,-0.006239831
21.67,E5,MORTGAGE,92.9,LA,0.0,39.44,60,0.03306222,-0.02072074,0.016791172,0.032904,-0.027132079,0.009612423,-0.036220107,0.03241984
7.99,A5,RENT,52.9,OH,1.0,27.69,36,-0.011444598,0.007356352,-0.010013005,0.0011682848,0.0064297114,-0.0015017724,-0.014420687,-0.000865373
11.99,C1,MORTGAGE,83.9,TX,0.0,24.23,36,-0.018386673,0.009895241,0.0067285174,0.007889146,0.0018674909,0.005521837,-0.0065228217,-0.0038509485
10.16,B1,MORTGAGE,19.2,TN,0.0,7.01,36,-0.010053397,0.005056287,0.0081523815,-0.009293784,0.0022876607,0.0048171524,0.006131721,-0.0063948114
13.98,C3,MORTGAGE,47.5,FL,2.0,10.43,36,-0.0045286603,0.013711974,0.011731192,0.0007476148,-0.011503165,-0.015703987,0.0049640452,-0.003833243
8.18,B1,RENT,33.0,GA,0.0,12.33,36,-0.018881153,0.0039644707,-0.0073120827,-0.005049292,0.0066094827,0.0049112365,0.007168254,-0.0024750954
10.15,B2,RENT,75.0,NY,0.0,6.48,36,-0.00857242,0.012742631,-0.0038788673,0.005504881,-0.00034303416,0.0064762374,0.0116454745,-0.0033285224
13.33,C3,OWN,15.7,VA,0.0,11.24,60,-0.01347923,0.0066310475,-0.005084168,-0.016258946,-0.010222065,0.008341923,0.009358429,0.01278824
15.61,D1,RENT,60.2,GA,1.0,34.13,36,0.00560352,0.0091648875,-0.012185494,0.0048600966,0.0029763342,-0.0052329637,-0.02318746,0.0019043151
13.44,C3,RENT,88.1,CO,0.0,18.4,60,-0.018172247,0.010424262,-0.014781657,0.015139656,0.010441659,0.008576737,0.0006800168,0.012204117
13.49,C2,OWN,14.0,AL,0.0,28.45,36,-0.0011471538,0.002402527,0.0013616919,-0.01503942,-0.022515027,0.0074045393,-0.007844161,-0.0020069908
15.31,C5,MORTGAGE,43.9,CA,0.0,24.76,36,0.004344415,-0.002003098,0.013037981,-0.003971583,-0.01143334,0.004959834,-0.010476757,-0.008035507
17.57,D4,RENT,79.0,MN,0.0,2.19,60,-0.000958059,0.0012636619,-0.014059327,0.020649243,-0.005936112,0.007903728,0.014090747,0.022095317
8.59,A5,RENT,55.3,NY,1.0,3.98,36,-0.010571713,0.0014494187,-0.0069536036,0.003742355,-0.0003882196,-0.0027864347,0.008766509,-0.0036261703
7.26,A4,MORTGAGE,21.7,NY,1.0,22.12,36,-0.017120527,0.0027743278,0.00785066,-0.007831726,-0.003607962,-0.0023141503,-0.004623169,-0.0031179804
14.84,D1,RENT,31.3,IL,0.0,2.13,36,0.011426243,0.0023016634,-0.0042023943,-0.0047233873,0.01275128,0.009997619,0.017379612,-0.0048923274
10.99,B4,OWN,7.7,MT,0.0,18.51,36,-0.010155585,0.009780106,-0.00090861187,-0.0072943345,0.009769693,0.005212957,-0.0015513091,-0.0032665995
7.89,A5,MORTGAGE,18.9,FL,0.0,24.69,36,-0.00719425,0.00539268,0.0075234603,-0.009884812,-0.00396231,0.0065462203,-0.004592116,-0.0030879572
15.59,D1,MORTGAGE,61.6,TX,1.0,13.93,36,0.016587118,-0.0031291242,0.0083003035,0.006375942,-0.0039049392,-0.002308043,0.009208856,-0.008695501
19.52,E3,MORTGAGE,97.0,SC,0.0,18.67,60,0.025928406,-0.005113799,0.009778679,0.02573859,0.024079993,0.0024020807,0.0041134665,0.02911935
15.99,D2,MORTGAGE,65.6,TX,0.0,17.14,60,-0.0037703412,0.011687114,0.01294218,0.008097837,-0.0028666093,0.0067671547,0.005136054,0.02823274
14.46,C4,OWN,56.7,NY,0.0,21.42,36,-0.0016844337,0.006989543,0.0028748426,0.0019044271,-0.008139788,0.0061706123,-0.0038683666,-0.006307869
15.1,C2,MORTGAGE,88.0,TX,4.0,6.98,36,0.03996719,0.021521535,0.011383636,0.008115672,0.004458563,-0.027767342,0.01068986,-0.009149805
7.99,A5,RENT,61.5,CA,0.0,7.23,36,-0.014941295,0.002868701,-0.0052561285,0.0062836697,-0.0037306212,0.0067359447,0.008336309,-0.0030024613
16.99,D3,RENT,13.0,TX,3.0,23.59,60,-0.0020407406,0.0054215975,-0.017763376,-0.028463252,0.0034069882,-0.027770825,-0.001120937,0.010679947
13.99,C3,OWN,43.7,MI,0.0,15.48,36,-0.009142214,0.011887157,-0.0016882592,-0.0029280493,0.01341752,0.00746424,0.00407212,-0.003303632
7.07,A2,MORTGAGE,35.4,OK,0.0,36.1,36,-0.013943013,0.0049953912,0.007017077,-0.0082762465,-0.010682743,0.0030045325,-0.010215664,-0.0051753214
12.12,B3,RENT,58.6,NY,2.0,15.53,36,0.00838526,0.025505172,-0.010493503,0.005987782,-0.0051238737,-0.015832487,0.005478982,-0.0034217269
11.39,B3,MORTGAGE,44.6,WI,0.0,9.65,36,-0.00024699722,0.018742273,0.008001856,-0.0018649269,0.005362142,0.00426971,0.0069315266,-0.0053863414
7.97,A5,RENT,33.4,MA,1.0,25.77,36,-0.025683796,-0.00071743806,-0.007073677,-0.0073293275,0.0013738672,-0.0041019144,-0.008878069,-0.0017389015
9.93,B2,RENT,3.8,WA,1.0,8.8,36,-0.021829253,0.014968121,-0.0068038474,-0.014921105,0.011466409,-0.0019553911,0.007523481,-0.0019607039
11.49,B5,RENT,29.1,VA,0.0,10.24,36,-0.008574991,0.0043034283,-0.0058226837,-0.00948357,-0.012412723,0.006880717,0.007321294,-0.002953893
11.53,B5,MORTGAGE,81.0,NY,0.0,12.6,36,-0.0100530945,0.008296573,0.0041750763,0.0068697026,-0.010071394,0.0059703607,0.0062573105,-0.00403797
8.39,B1,MORTGAGE,32.8,UT,0.0,4.57,36,-0.011339727,0.007083284,0.005219247,-0.006902793,-0.0056401985,0.0064216456,0.0048479247,-0.00414262
15.61,C5,MORTGAGE,49.3,FL,0.0,23.35,60,0.016994452,0.004381912,0.014152748,-0.002846009,-0.008361893,0.0064205606,-0.0046623237,0.0259471
11.99,C1,RENT,101.4,MA,0.0,21.99,36,-0.01486998,0.0041449084,-0.006557154,-0.02269305,-0.010799935,0.00967137,-0.0038157066,-0.0035342907
13.18,C3,RENT,87.3,MA,0.0,20.07,60,-0.019180764,0.0076923855,-0.007213034,0.015905393,0.008476492,0.008376663,0.0009786659,0.013803674
8.59,A5,MORTGAGE,2.0,NC,0.0,6.56,36,-0.012975945,0.004999496,0.0044631995,-0.014759602,-0.014226087,0.0065525076,0.004785941,-0.0036507577
9.16,B2,RENT,58.2,IL,0.0,23.21,36,-0.015584063,0.013459114,-0.0063761366,0.0035336323,0.015799971,0.005008767,-0.0050374307,-0.001937164
14.08,C3,MORTGAGE,60.1,MD,2.0,28.86,36,-0.049032625,0.0062536625,0.010466285,0.00444009,-0.0004395921,-0.007773445,-0.012218818,-0.00511836
17.27,D2,RENT,59.6,CA,0.0,36.05,36,0.0012917641,8.599589e-06,-0.014106395,0.004548146,-0.0073311334,0.010535571,-0.031042451,0.0011368493
13.35,C2,RENT,56.0,MA,2.0,22.39,36,-0.0042542676,0.0037445622,-0.013517793,0.0031519285,-0.0077607306,-0.013150573,-0.005027306,-0.0031560098
7.89,A5,MORTGAGE,70.2,FL,0.0,6.09,36,-0.017335283,0.0019626326,0.005768564,0.0061905542,-0.0027854254,0.0048079146,0.005870348,-0.004874912
21.48,E2,RENT,46.0,MD,2.0,28.14,36,0.021724205,-0.026698153,-0.007279959,-0.0057573095,-0.02701919,-0.016631266,-0.018411508,-0.0056123314
19.2,D3,RENT,59.6,CA,1.0,14.13,36,0.046529446,0.018712582,-0.00904607,0.0072841095,-0.006809748,-0.0053927866,0.008867066,-0.0037925476
7.07,A2,MORTGAGE,1.5,FL,0.0,6.11,36,-0.014683131,0.0014708048,0.007212709,-0.014927399,-0.0043422882,0.004699323,0.004480324,-0.004457806
11.53,B5,MORTGAGE,37.0,FL,0.0,16.73,60,-0.008081051,0.007664872,0.013196532,-0.008975983,-0.0048038117,0.0065590404,0.003601923,0.017764349
20.0,D4,OWN,68.9,MA,0.0,17.26,36,-0.05350045,0.018271916,-0.0013131154,0.0130317565,0.0114476,0.0056207962,0.0024929824,-0.007823117
5.32,A1,MORTGAGE,22.7,NY,0.0,24.65,36,-0.01966403,-0.0057209088,0.0067805136,-0.0076188627,-0.0019361469,0.0034106402,-0.00553052,-0.0039282637
5.32,A1,OWN,5.8,FL,0.0,2.71,36,-0.020658202,0.0018649348,-0.0020802354,-0.01241978,-0.0071061268,0.004547998,0.005846612,-0.0032385462
12.69,C2,RENT,38.0,MI,0.0,21.09,36,-0.0089167515,0.008263948,-0.0101769315,-0.006330614,0.0021022623,0.0075989487,-0.0032429507,-0.0026135086
16.99,D1,MORTGAGE,26.8,VA,3.0,10.96,36,0.006675796,0.0052417084,0.0051719532,-0.009370254,-0.010879616,-0.025773106,0.008325288,-0.0033670529
15.59,D1,RENT,70.2,CA,0.0,9.98,60,0.010425367,-0.0018589585,-0.017960493,0.0032333836,-0.012510339,0.009339182,0.022837782,0.011638867
16.59,D1,RENT,50.0,TX,3.0,13.92,36,0.0051942407,0.012288671,-0.006171661,0.0019874277,0.0020285016,-0.03505257,0.004373689,-0.0018291024
13.66,C3,MORTGAGE,55.0,AL,1.0,22.2,60,-0.007981189,0.016564153,0.011842999,0.0010292191,-0.008526963,-0.0024491432,-0.004326307,0.01958844
10.99,B4,RENT,57.2,KY,1.0,32.89,60,-0.009558306,0.010541481,-0.015624904,-0.00015954659,0.0066803517,-0.005103132,-0.014937468,0.0010028359
6.03,A1,MORTGAGE,7.9,MO,1.0,9.01,36,-0.018437503,-0.006686066,0.0053668013,-0.010912509,0.001998414,-0.0024449064,0.005550675,-0.004229596
10.91,B4,MORTGAGE,47.8,MN,1.0,15.73,36,-0.06649503,0.009671604,0.0019904207,-0.00044630733,-0.015467782,-0.0024571833,0.00397093,-0.0045753815
11.39,B3,MORTGAGE,50.4,OR,0.0,17.42,36,-0.0027740975,0.017936483,0.007153508,0.00079003617,0.017498588,0.0037653071,0.00027477695,-0.005934252
9.91,B1,MORTGAGE,76.4,TX,0.0,17.22,36,-0.019093227,0.0076720123,0.0069553982,0.007394713,0.0014306924,0.0036747626,0.0009855079,-0.007380872
7.89,A5,MORTGAGE,66.7,CT,1.0,7.89,36,-0.02017476,0.0034275933,0.0063942773,0.005761326,0.0044969576,-0.0012791544,0.0082160365,-0.0066375523
10.99,B4,OWN,49.3,VA,1.0,12.77,36,-0.008863577,0.012027365,-0.0024513577,0.00064961123,0.0019855064,-0.002257216,0.008350088,-0.0035326486
11.99,C1,OWN,53.2,KY,0.0,4.67,36,-0.014599581,0.010619509,0.0005428907,0.0013999925,0.01231053,0.006186489,0.005089799,-0.0024059012
12.99,B4,MORTGAGE,93.6,OH,1.0,12.5,36,0.019268086,0.023690255,0.010431223,0.008726223,0.0075311502,-0.0044659628,0.005960492,-0.0068520694
14.64,C3,MORTGAGE,83.0,WA,0.0,31.42,60,0.010942558,0.028849548,0.01906946,0.020512065,0.016615825,0.008476513,-0.008742647,0.039694972
7.97,A5,RENT,20.4,MN,1.0,5.94,36,-0.025710173,0.002144696,-0.0064270752,-0.009210135,-0.0010751407,-0.0023964907,0.0062373416,-0.002436444
13.33,C3,OWN,62.2,NY,0.0,19.37,36,-0.017911552,0.008353633,0.0002568068,0.0092354,-0.009769364,0.0049561914,-0.0007526987,-0.0049784807
7.89,A5,RENT,72.8,MA,0.0,24.15,60,-0.015493204,0.0020985177,-0.008224982,0.0094869565,0.0009691121,0.0064326264,-0.004770666,0.009235708
13.99,C4,MORTGAGE,22.2,IN,2.0,18.75,60,-0.0044668606,0.008854341,0.015376564,-0.015152718,0.007137888,-0.0132925715,0.0006713224,0.013364359
14.65,C5,RENT,9.1,CA,0.0,25.88,36,-0.0025272365,-0.007343751,-0.011843202,-0.010734383,-0.0112890825,0.009245884,-0.012400287,-0.00367436
13.67,C4,MORTGAGE,26.4,PA,1.0,11.66,36,-0.010585787,-0.0008822313,0.0058648475,-0.00884323,-0.0005747766,-0.0020870299,0.0044375313,-0.002380313
14.33,C1,RENT,63.9,CT,3.0,18.65,36,0.018482823,0.01402545,-0.009694442,0.009944817,0.004721704,-0.037220415,-0.00066073023,-0.0051509384
10.49,B2,RENT,10.3,NV,1.0,5.09,36,-0.007245423,0.019099396,-0.008625518,-0.011772042,-0.01089793,-0.004656265,0.009502515,-0.0026924089
18.25,E1,RENT,20.0,IL,1.0,2.05,36,-0.0017864567,-0.015594988,-0.011371149,-0.03539844,0.03715868,-0.0036582344,0.006027974,-0.0040553273
12.39,C1,MORTGAGE,17.2,NJ,0.0,11.25,60,-0.0011378274,0.006637398,0.012245242,-0.017466798,-0.008654963,0.007751613,0.011151174,0.012433022
10.49,B2,MORTGAGE,24.1,TX,0.0,31.62,36,-0.008653539,0.01931558,0.008493402,-0.011468787,0.0037116457,0.005857636,-0.006322989,-0.003471688
5.32,A1,MORTGAGE,14.6,IL,0.0,20.45,36,-0.022816926,-0.006828428,0.0053637703,-0.013010823,0.013475431,0.0030542891,-0.0014228269,-0.0038451965
19.72,D5,RENT,63.0,IL,1.0,26.83,36,0.0327553,0.0009205503,-0.013868438,0.0093276845,0.024733044,-0.006384436,-0.015381907,-0.006450497
5.32,A1,MORTGAGE,13.7,TX,0.0,27.05,36,-0.020724878,-0.0033700704,0.0073125716,-0.013922149,0.0040936647,0.004490661,-0.0016668714,-0.004585404
12.12,B3,OWN,66.5,CA,0.0,27.57,36,0.010649345,0.026571926,-2.96305e-05,0.0050815535,-0.0063099484,0.007663681,-0.013887733,-0.0017593072
6.99,A2,MORTGAGE,27.1,GA,1.0,16.91,36,-0.015667109,-0.0006845422,0.0057064723,-0.0070308587,0.0055229655,-0.0021464268,0.0017805734,-0.0047592847
12.69,C2,MORTGAGE,36.4,TX,2.0,11.06,36,-0.009320113,0.0035591684,0.0073363143,-0.0048993244,0.0027627028,-0.008593362,0.007124361,-0.0034252664
10.15,B2,RENT,99.3,PA,0.0,25.57,36,-0.007928013,0.0144001255,-0.00756043,-0.008337938,0.0016854252,0.008747433,-0.0060582366,-0.0031195024
9.75,B3,MORTGAGE,70.5,CA,0.0,24.3,36,-0.020620137,0.011999843,0.008494046,0.0060453364,-0.007231249,0.004710796,-0.00483804,-0.0056141983
12.99,B5,OWN,57.2,TX,1.0,10.88,36,0.008031181,0.0126629,-0.0020561789,0.0024242776,0.0054684174,-0.0036336195,0.009596517,-0.0013634256
15.59,D1,MORTGAGE,51.6,GA,0.0,15.73,60,0.0108253155,0.009942788,0.013898948,-0.001575853,0.02074362,0.0064433254,0.0031840038,0.0348729
7.39,A4,MORTGAGE,68.9,MN,0.0,18.2,36,-0.01609521,0.0017519571,0.007865065,0.0061057904,-0.003024195,0.0040098727,0.0009980903,-0.0055874386
11.55,B3,RENT,79.4,NY,0.0,28.97,36,0.0034358702,0.023881638,-0.01048167,0.006119619,-0.0034478996,0.006839803,-0.0144803105,-0.0038191709
12.79,C1,MORTGAGE,11.4,AL,0.0,18.91,36,-0.0058581857,0.012087505,0.006564643,-0.009170467,-0.0075477897,0.0067760907,-0.0016117302,-0.0038691275
